""	"prix-unitaire"	"nom-du-produit"	"code-ean"
5349	3.1067013452877212	"Could table light. The morning general record affect hour."	"0695136527318"
1172	5.640577159390688	"Bed east five character consumer fear experience."	"8913459946275"
3547	4.7075176898952815	"Believe hear piece control leader carry popular. Spring relationship lawyer his finally meet politics. Top offer woman thing third unit."	"7226351328164"
254	6.2226414743884755	"At serious whole I activity."	"2633081891076"
3333	4.456829368511993	"Build color get identify together mother never. With food candidate wear seven month any song."	"8225884976384"
528	10.781111135690676	"Task find majority. Each act television conference quickly wear performance."	"5188730676544"
2384	9.400523741920539	"Reality add day whom. Move interest ahead its feel nation past teach. Begin week or through."	"0821546035123"
1712	6.053132865833672	"Fine result whether simply color work."	"9434454461574"
3919	23.40869698890985	"So reflect suggest eat fire hotel prove. Check door fire rich leader."	"4198760472826"
921	1.8202614387994902	"Big sometimes start picture painting. North care themselves skin left power sure always. Feeling view boy probably."	"4775078095710"
1889	5.392283362645161	"That where fire fast learn arm."	"2751214077637"
3150	10.05338300452802	"Generation yet spend ten stand piece choice. Usually spring feel floor little hear. Data include girl go community majority site box."	"2170723180681"
4298	7.8479122772535765	"Growth nature window member. Test cut of study ok be. Buy before series."	"6919714656486"
4983	6.296176147679599	"Court identify be nation year kitchen any official. House clearly between artist something road. By expect investment again community hold."	"1142200699000"
3589	5.783013867967352	"Consumer TV how less. Together partner agree remember several against suffer. Charge yard officer focus what least."	"1354636932310"
459	1.9147157457196062	"History as room would business story. Lay power listen economy thousand reveal human."	"2848385292294"
2631	8.918055504840176	"Impact just firm whether group they between. Beat I sometimes shake teacher memory. Drug crime real two trade provide you."	"9467409791105"
1160	4.9058962059230895	"Exist coach center account man. Security father finally fast environment street."	"6334079591669"
1768	2.6788063955620993	"Director play a feel hospital its. Common just form production kind statement. In blue play value on leg."	"2513803655219"
9	6.358251949117692	"I and thus then cell these find. How performance play back event which. Should from three against."	"5900234526787"
3805	4.293673269967467	"Movement space sister guess respond. Forward industry role. Finish next nature able the production term. Certain word bed significant increase."	"6117102163985"
3545	1.2854990503325154	"About range billion. Class provide senior begin off number fire."	"5339876472495"
5198	9.771600577326225	"Although put thank bag. Expert stage fear which after suggest. Address development guess investment available community."	"9325282844823"
3445	9.820119303446516	"Nearly order medical turn bring of employee. Anything floor so nor deep side word. Method system marriage until knowledge less information."	"3410978098508"
4074	125.72528706984329	"Including bring personal power financial. City agreement less. It reveal author star democratic."	"1389475910106"
4297	7.304646402096632	"Treatment lay late future onto. Ago fight already."	"6188898803041"
4738	9.770547200256075	"Almost brother figure something service dinner knowledge. Believe class out message she economic also. News somebody painting perhaps nice surface form."	"4872611765717"
789	16.356762894231867	"Win course west news president apply area him. Leg street color stay. Serve half may than. Laugh college hard action word at."	"3921428859957"
1592	19.60190508128769	"Behind stand various behind close show. Argue loss over religious sea wind company. Movement truth field artist author key carry."	"3858928718517"
705	2.2757971482974164	"Marriage wrong address manager west determine. New capital those charge throughout probably truth."	"1441302359431"
2132	10.986358316772485	"Character authority itself everyone theory probably. Trial admit huge every central home industry. Interview land maintain too system without push."	"2971577155937"
2397	16.069117042165495	"Finally door leave pull natural sit dinner enter. Tonight hotel information. Care trip where."	"0667327785388"
4338	39.10202813686302	"Wish always suffer almost hard face. Politics paper color. Throw career level."	"3210674638776"
2476	14.707067596483906	"Energy sense think serious agency seat close. Run ever design."	"5045998529268"
1342	3.7720225203637296	"As enjoy crime improve high. Appear reach tree race per step alone upon."	"0554888643038"
3857	0.7215920808551983	"Turn late daughter exist."	"1282436734998"
1471	9.448206051808828	"Political phone Republican in. There science include support exist mind chance outside. Themselves each election seem."	"4318793141609"
4166	3.6906496745078377	"Modern property plan keep report central success. Organization teach message history. Throughout group music image ball life."	"1117686991375"
2236	41.71011265489905	"Yourself business standard do. Better point light along trip."	"9973077169707"
1185	11.548031350763722	"Peace lawyer his product carry. Thing society itself note former ok."	"5957530533896"
730	12.5277378240011	"Fight positive by poor leader. Type final clear important go. Cost radio clear price young would."	"6380201917555"
5185	4.964628552008711	"Throw agreement TV beat. South student media line minute data. World value program avoid."	"0282360132663"
3391	10.046074505376671	"Serious soon magazine fine because on perhaps."	"9263303943318"
32	9.864260352263287	"Also food note. Capital side suffer window."	"8304127191477"
749	5.918485997650606	"Radio thing hour policy. New easy for wife plant. Capital thing her perhaps real need."	"1615156816581"
3773	22.450229766480707	"Father above event read note lot. Really seek capital always woman unit."	"1542077872559"
487	12.859719195022883	"Street center generation hundred then. Performance strategy home nor though exactly tonight."	"3889686430335"
2448	8.998814677537963	"Full truth positive make question thousand. Father modern network son statement soldier five."	"5176702098753"
5199	11.951289221801575	"She improve party member heavy. Necessary what talk charge fact point season identify."	"5886723426632"
2488	3.377857359576639	"Film almost middle until population. Author born side store party recent one. Recent picture half help national treat."	"3282052472975"
4376	35.52876689364945	"Decide politics feel fine reality. Pass quite side bring water boy produce."	"8767402781600"
4105	8.610216246455908	"Develop his personal bit scientist. Total show best else garden future identify."	"5323541792698"
